title,category,dist,lat,lng,rating,reviewsCount,price
صيدلية وايتس,Pharmacy,"QRR5+5G Al Khaleej, Riyadh Saudi Arabia",24.7903855,46.8087897,3,25,
Medicine Rose Pharmacy,Pharmacy,"HHHG+74 Tuwaiq, Riyadh Saudi Arabia",24.5781177,46.5754062,3.9,11,
Al-Rayyan District Pharmacy,Pharmacy,,24.7038352,46.7803015,4.2,14,
Pfizer,Condominium complex,"RP48+HP Qurtubah, Riyadh Saudi Arabia",24.8064178,46.7168523,4.4,44,
صيدلية قمة الدواء الطبية,Pharmacy,"QQH2+2C Al Hamra, Riyadh Saudi Arabia",24.7775986,46.7510144,3.6,11,
Boots pharmacy,Pharmacy,"MMVM+CX Al Olaya, Riyadh Saudi Arabia",24.6935833,46.6849069,3.8,84,
AJA Pharma,Corporate office,"RP58+77 Qurtubah, Riyadh Saudi Arabia",24.8082482,46.7157415,3.9,15,
Zahrat Al Rawdah Pharmacy,Pharmacy,"MRMC+QC Al Fayha, Riyadh Saudi Arabia",24.6844337,46.8210201,3.5,23,
Riyadh Elm University,Private college,"RP39+95 Qurtubah, Riyadh Saudi Arabia",24.8033962,46.717934,3.7,40,
صيدلية النهدي,Pharmacy,"QJGM+9Q Al Aqiq, Riyadh Saudi Arabia",24.775911,46.6342856,3.9,32,
Al Safa & Al Marwa Pharmacy,Pharmacy,"MJQX+GJ Umm Al Hamam Al Gharbi, Riyadh Saudi Arabia",24.6887076,46.6490417,3.7,7,
Nahdi pharmacy | صيدليه النهدى,Pharmacy,,24.7475625,46.6793125,,0,
Al Malaz National Pharmacy,Pharmacy,"MPHH+Q5 Az Zahra, Riyadh Saudi Arabia",24.6794611,46.7280554,4.4,13,
Aloudah Pharmacy,Pharmacy,"PMGH+79 Al Wurud, Riyadh Saudi Arabia",24.725659,46.6783257,3.8,100,
Medical Origin Pharmacy - MCO,Pharmacy,"MMPR+22 Al Olaya, Riyadh Saudi Arabia",24.6850534,46.6898575,4.1,21,
Boots Pharmacy,Pharmacy,"MQPG+45 Ar Rabwah, Riyadh Saudi Arabia",24.685318,46.7754259,3.8,43,
Pharmacy sowan,Pharmaceutical company,"RQ2M+56 Al Yarmuk, Riyadh Saudi Arabia",24.8004396,46.7830759,5,1,
Greens Pharmacy,Pharmacy,"RMH2+R7 Alyasmin, Riyadh Saudi Arabia",24.8295911,46.6507708,3.4,24,
صيدلية,Faculty of pharmacy,"QQVP+FW Ishbiliyah, Riyadh Saudi Arabia",24.7937201,46.7873494,,0,
College of Pharmacy,College,,24.8429071,46.7198794,3,1,
Skin Care Pharmacy,Pharmacy,"PMQQ+GP Al Mursalat, Riyadh Saudi Arabia",24.7388026,46.6893169,3.1,18,
Kunooz Pharmacy AL OLAYA -1,Pharmacy,"PM2F+78 Al Olaya, Riyadh Saudi Arabia",24.7006589,46.6732656,3.9,43,
صيدلية مملكة العلاج,Organic Pharmacy,"QQC4+J6 Al Hamra, Riyadh Saudi Arabia",24.771597,46.755542,4,1,
Al-Dawaa,Pharmacy,"QQVF+GH Ishbiliyah, Riyadh Saudi Arabia",24.7938692,46.7738789,4.1,26,
Balsam Pharmacy,Pharmacy,"MPC5+6P Al Wizarat, Riyadh Saudi Arabia",24.6705145,46.7092904,5,1,
Kunooz Pharmacy IRQAH -1,Pharmacy,"MHPM+HF Irqah, Riyadh Saudi Arabia",24.6864568,46.5836795,3.1,22,
Greens Pharmacy,Pharmacy,"RP34+7F Al Falah, Riyadh Saudi Arabia",24.8031547,46.7061864,3.8,17,
صيدلية مملكة الصحة (انوفا ) - Health Kingdom Pharamcy (innova),Pharmacy,"PPVF+QQ Al Wahah, Riyadh Saudi Arabia",24.744449,46.7243761,4.4,28,
United Pharmacy,Pharmacy,"PJM6+X7 An Nakheel, Riyadh Saudi Arabia",24.734988,46.610708,,0,
صيدلية النهدي,Pharmacy,"RQ85+VX Al Munsiyah, Riyadh Saudi Arabia",24.8172,46.76,5,2,
Moon Pharmacy,Pharmacy,"MP4V+4Q Al Malaz, Riyadh Saudi Arabia",24.6552824,46.7444336,2.4,8,
صيدلية العلاج المتطور,Pharmacy,"QPQM+HQ Ghirnatah, Riyadh Saudi Arabia",24.7889882,46.7344469,4.1,7,
Al Jazea Pharmacy 20,Pharmacy,"QMJ9+32 An Nafal, Riyadh Saudi Arabia",24.7801609,46.667556,3.3,8,
صيدلية بيت الصحة ( انوفا ) - Health House Pharmacy (innova),Pharmacy,,24.7748925,46.8122388,3.8,12,
Pearls Pharmacy,Medical centre,"QPC6+PH Al Izdihar, Riyadh Saudi Arabia",24.7717851,46.7114368,1,1,
صيدلية الدواء 646,Pharmacy,"RQGJ+96 Al Munsiyah, Riyadh Saudi Arabia",24.8259287,46.7805375,4.1,36,
صيدلية أنورا anura pharmacy,Pharmaceutical company,,24.7640618,46.7142494,4.5,2,
صيدلية دواء العصر 2,Pharmacy,"RPHR+MF Qurtubah, Riyadh Saudi Arabia",24.8292193,46.741178,4,4,
Reine Pharmacy,Pharmacy,"RQ7G+XM Al Yarmuk, Riyadh Saudi Arabia",24.8149478,46.7767232,4.2,5,
صيدلية الدواء,Pharmacy,"RPGX+G7 Al Munsiyah, Riyadh Saudi Arabia",24.8262497,46.748178,3.3,34,
صيدلية اورنج فرع (١٤),Pharmacy,"QM7H+CV Almasiaf, Riyadh Saudi Arabia",24.7635307,46.6797414,4,28,
Boots,Pharmacy,"PMV5+45 King Fahd, Riyadh Saudi Arabia",24.7428286,46.6579646,4.4,40,
Jasmine Pharmacy,Pharmacy,"QQC4+MJ Al Hamra, Riyadh Saudi Arabia",24.771742,46.7566225,3.3,7,
Dr. Ayman Blibl Veterinary Pharmacy,Veterinary pharmacy,,24.8613094,46.8498191,3.1,43,
Kunooz Pharmacy AL YASMIN -1,Pharmacy,"RM42+4F Alyasmin, Riyadh Saudi Arabia",24.8053215,46.6512414,2.9,14,
صيدلية بيت الصحة ( انوفا ) - Health House Pharmacy (innova),Pharmacy,"PM2F+HR Al Olaya, Riyadh Saudi Arabia",24.7014442,46.674484,3.9,20,
Kunooz Pharmacy AN NASIM -1,Pharmacy,"QR2C+4X An Nasim Ash Sharqi, Riyadh Saudi Arabia",24.7503338,46.8224675,,0,
TADAWI ATLAS SAGAF PHARMACY,Organic Pharmacy,"PMX4+JW Al Muruj, Riyadh Saudi Arabia",24.7490826,46.6573011,5,1,
صيدلية الدواء 670,Pharmacy,"RQ97+PV Al Munsiyah, Riyadh Saudi Arabia",24.8192707,46.7646485,5,3,
Rahiq Zahrat Al-Rawdah Pharmacy,Pharmacy,"RJ5R+22 As Sahafah, Riyadh Saudi Arabia",24.8075728,46.6400055,4.1,22,
صيدلية اورانج ٣٧,Pharmacy,"PQPC+3P Ar Rawdah, Riyadh Saudi Arabia",24.7351327,46.7718504,4.1,21,
Nahdi Pharmacy,Pharmacy,"JQ93+3Q Al Khalidiyyah, Riyadh Saudi Arabia",24.6177081,46.7543706,4,28,
صيدلية النهدي,Pharmacy,"RQ9V+XX Al Yarmuk, Riyadh Saudi Arabia",24.8199513,46.7950218,3.9,26,
Dar Al Arab Pharmacy صيدلية دار العرب,Pharmacy,"PP34+G8 As Sulimaniyah, Riyadh Saudi Arabia",24.7038705,46.7058418,5,6,
صيدلية النهدي,Pharmacy,"RQR2+M9 Al Munsiyah, Riyadh Saudi Arabia",24.8416423,46.7509177,3.8,47,
صيدلية الدواء,Pharmacy,"QMXR+V4 An Nada, Riyadh Saudi Arabia",24.799658,46.690356,4,23,
صيدلية الدواء,Pharmacy,"RQ84+FW Al Munsiyah, Riyadh Saudi Arabia",24.8161994,46.75729,4,31,
صيدلية وردة الفلاح,Pharmacy,"QPV2+4F Al Falah, Riyadh Saudi Arabia",24.7928207,46.7012735,5,3,
Zahrat Al-Rawdah Pharmacy,Pharmacy,"MPXX+9V Ar Rabwah, Riyadh Saudi Arabia",24.698411,46.7497444,3.5,33,
صيدلية دان الطائف للأدوية ( النهدي ),Pharmacy,"QQC4+5J Al Hamra, Riyadh Saudi Arabia",24.770495,46.7565938,3.3,7,
"Noura Pharmacy Riyadh Branch صيدلية نورا,الرياض",Pharmaceutical company,"MMVG+FG Al Olaya, Riyadh Saudi Arabia",24.6937437,46.6763414,3.8,61,
We Care Pharmacy,Pharmaceutical company,"PMQC+Q4 King Fahd, Riyadh Saudi Arabia",24.7394732,46.6702927,,0,
صيدلية بيت الصحة 12,Pharmacy,"QPFC+HW Al Izdihar, Riyadh Saudi Arabia",24.7739939,46.7223685,4,33,
Al-Dawaa,Pharmacy,,24.8148885,46.7528671,4.1,14,
صيدلية الدواء 870,Pharmacy,"RQGG+8C Al Munsiyah, Riyadh Saudi Arabia",24.8258452,46.7759743,3.9,7,
Rahiq Zahrat Al-Rawdah Pharmacy 9,Pharmacy,"QM7M+6P Almasiaf, Riyadh Saudi Arabia",24.7630164,46.6843187,3.6,11,
Al Jamilah Pharmacy,Pharmacy,"QMJ6+CV Al Ghadir, Riyadh Saudi Arabia",24.7811205,46.6622004,3.6,9,
صيدلية الدواء,Pharmacy,"QQMC+FH Ishbiliyah, Riyadh Saudi Arabia",24.783638,46.771441,3.8,45,
Daan Almodiea Pharmacy صيدلية دان المضيئة,Drug store,,24.7937062,46.7873822,4,2,
Noura Pharmacy Riyadh Branch,Pharmaceutical company,"QP7W+83 Al Hamra, Riyadh Saudi Arabia",24.7633189,46.745148,5,6,
Health House Pharmacies,Pharmacy,"QMM6+VM An Nafal, Riyadh Saudi Arabia",24.7846794,46.6615786,5,1,
صيدلية الدواء,Pharmacy,"QMWX+G7 Al Wadi, Riyadh Saudi Arabia",24.796356,46.698213,3.6,42,
صيدلية ركن واحة الدواء,Pharmacy,"QMWX+JJ Al Falah, Riyadh Saudi Arabia",24.7965778,46.6990991,4.1,25,
صيدلية النهدي,Pharmacy,"RM8P+W6 An Narjis, Riyadh Saudi Arabia",24.8172867,46.6854933,4.2,16,
صيدلية موارد الدواء ٤,Pharmacy,"QPQR+XC Ghirnatah, Riyadh Saudi Arabia",24.7899479,46.7410401,4,23,
Kunooz Pharmacy ALWURUD -1,Pharmacy,"PMFF+5P Al Wurud, Riyadh Saudi Arabia",24.7229204,46.6743529,3.8,15,
صيدلية وايتس,Pharmacy,,24.7668824,46.7554869,4,24,
Alshablan Pharmacy,Pharmacy,"PM8J+JM Al Wurud, Riyadh Saudi Arabia",24.7165727,46.6815967,4,54,
صيدلية ليمون حي المروج LEMON PHARMACY,Pharmacy,"PMW6+XM Al Muruj, Riyadh Saudi Arabia",24.7474466,46.6617052,3.7,27,
I Care Pharmacy,Pharmacy,,24.7856472,46.8225355,5,2,
Boots,Pharmacy,"RM4V+G4 An Nada, Riyadh Saudi Arabia",24.8063589,46.6928505,3.9,78,
Prevention and treatment Pharmacy,Pharmacy,"RQ72+G4 Qurtubah, Riyadh Saudi Arabia",24.8137591,46.7503467,4.4,7,
صيدلية الدواء,Pharmacy,"RP33+79 Al Falah, Riyadh Saudi Arabia",24.80314,46.703394,4.3,17,
صيدلية الدواء 655,Pharmacy,"RQP7+VP Al Munsiyah, Riyadh Saudi Arabia",24.837247,46.7643333,4.5,2,
Boots,Pharmacy,"PMRJ+M7 King Fahd, Riyadh Saudi Arabia",24.741629,46.6806725,3.1,8,
صيدلية ليمون | Lemon Pharmacy,Pharmacy,"QMC2+RH Al Ghadir, Riyadh Saudi Arabia",24.7720114,46.6513908,1,1,
Al Jazea Pharmacy,Pharmacy,"PMPG+CG King Fahd, Riyadh Saudi Arabia",24.7359967,46.6762528,3.5,14,
صيدلية بيت الصحة ( انوفا ) - Health House Pharmacy (innova),Pharmacy,"QMH6+7P Al Ghadir, Riyadh Saudi Arabia",24.778214,46.6617953,4.5,24,
صيدلية النهدي جوار بنك الراجحي,Pharmacy,"RP3Q+R8 Qurtubah, Riyadh Saudi Arabia",24.804596,46.738342,4.2,6,
Kunooz Pharmacy AL YARMUK -2,Pharmacy,"RQ69+82 Al Yarmuk, Riyadh Saudi Arabia",24.8108729,46.7675821,4,6,
صيدلية ليمون LEMON PHARMACY 25,Pharmacy,"PQWQ+R9 Al Andalus, Riyadh Saudi Arabia",24.747088,46.788389,4.2,20,
Kunooz Pharmacy ALISDIHAR,Pharmacy,"QPH6+58 Al Izdihar, Riyadh Saudi Arabia",24.7779604,46.7107595,3.6,14,
صيدلية ركن زهرة الروضة,Pharmacy,"QPW3+27 Al Falah, Riyadh Saudi Arabia",24.7950728,46.7032156,4.2,21,
صيدلية تداوى بوبا,Pharmacy,"QP95+3Q At Taawun, Riyadh Saudi Arabia",24.7676583,46.7094652,4.2,6,
Zahrat Al-Rawdah Pharmacy,Pharmacy,"PQR2+96 Ar Rawdah, Riyadh Saudi Arabia",24.7408964,46.7506111,3.5,28,
وايتس,Pharmacy,,24.7934641,46.6540747,3.6,23,
Kunooz Pharmacy AT TAAWUN -1,Pharmacy,"QM6W+XQ At Taawun, Riyadh Saudi Arabia",24.7623996,46.6969411,4.3,13,
Plus two 9 Pharmacy Tajaddawa صيدلية زائد اثنين 9 تاج الدوا,Pharmacy,"QMQR+56 Al Wadi, Riyadh Saudi Arabia",24.7879913,46.6905415,5,4,
شركة نفع الدواء الطبية,Pharmacy,"RP59+4G Qurtubah, Riyadh Saudi Arabia",24.8077602,46.7188515,,0,
Pharmacy Jaze 3,Pharmaceutical company,,24.782089,46.7181942,,0,
Kunooz Head Office,Pharmacy,"QMMX+CM Al Wadi, Riyadh Saudi Arabia",24.7836213,46.6992009,3.6,24,
Orange Pharmacy,Pharmacy,"PQP6+MV Ar Rawdah, Riyadh Saudi Arabia",24.736681,46.7620543,3.8,46,
Boots,Pharmacy,"QPJJ+6G Ghirnatah, Riyadh Saudi Arabia",24.780618,46.7313515,3.4,34,
Dan City Pharmacy,Pharmacy,"RQC8+P3 Al Munsiyah, Riyadh Saudi Arabia",24.8218497,46.7651619,4.8,6,
Al Hayat Pharmacy( صيدلية الحياة),Organic drug store,"RPJV+QR Qurtubah, Riyadh Saudi Arabia",24.8319055,46.7445456,4.5,2,
Pharmacy vest.صيدلية فست,Pharmaceutical company,,24.8058701,46.7585143,,0,
Kunooz Pharmacy ALWADI -1,Pharmacy,"QMJM+VQ Al Wadi, Riyadh Saudi Arabia",24.7821443,46.684432,3.8,18,
صيدلية عمار - Ammar Pharmacy,Pharmacy,"QJXV+Q7 Alyasmin, Riyadh Saudi Arabia",24.7994121,46.6431299,3.6,19,
Kunooz Pharmacy ALMUGHAREZAT -2,Pharmacy,"QP4J+J3 Al Mughrizat, Riyadh Saudi Arabia",24.7565886,46.7301354,3.6,33,
Missned Pharmacy,Pharmacy,"QPQV+WX Ghirnatah, Riyadh Saudi Arabia",24.7898951,46.7450057,3,1,
SAFE PHARMACY EZDHIHAR,Pharmaceutical company,"QPJ9+2V Al Izdihar, Riyadh Saudi Arabia",24.7799692,46.7197144,1,1,
صيدلية النهدي,Pharmacy,"QPG5+7C At Taawun, Riyadh Saudi Arabia",24.7756963,46.7085849,4,101,
Medicine Rose Pharmacy,Pharmacy,"QM67+J8 Al Muruj, Riyadh Saudi Arabia",24.7615962,46.6633021,3.8,10,
Grain pharmacy,Pharmaceutical products wholesaler,"RQ7H+43 Al Yarmuk, Riyadh Saudi Arabia",24.8127745,46.7777494,,0,
صيدلية الدواء,Pharmacy,"QPRV+7R Ghirnatah, Riyadh Saudi Arabia",24.790724,46.7445834,4.2,53,
صيدلية المجتمع,Pharmacy,"RQ35+JQ Ghirnatah, Riyadh Saudi Arabia",24.8040489,46.7595038,3.5,15,
صيدلية الصحة الخضراء Green Health Pharmacy 02,Pharmacy,"RQC6+2Q Al Munsiyah, Riyadh Saudi Arabia",24.820008,46.7619337,5,6,
United Pharmacy,Pharmacy,"PPP5+R7 Al Wahah, Riyadh Saudi Arabia",24.7369978,46.7082205,4,6,
Nahdi Pharmacy,Pharmaceutical company,"RP4P+2W Qurtubah, Riyadh Saudi Arabia",24.8050461,46.7372674,,0,
Boots,Pharmacy,"QQV8+8V Al Yarmuk, Riyadh Saudi Arabia",24.7933041,46.7672474,3.2,6,
صيدلية الشافي,Pharmacy,"RQ5R+Q8 Al Yarmuk, Riyadh Saudi Arabia",24.8094725,46.7908477,3.7,22,
MSD Saudi,Pharmaceutical company,"RP48+FQ Qurtubah, Riyadh Saudi Arabia",24.8061822,46.7169142,4.2,14,
صيدلية الدواء,Pharmacy,"RQGJ+96 Al Munsiyah, Riyadh Saudi Arabia",24.825936,46.780515,2,2,
عيادة تطعيم الانفلونزا النهدي flu,Pharmacy,"QQW3+C3 Ghirnatah, Riyadh Saudi Arabia",24.7959958,46.7527145,,0,
صيدلية وايتس White Pharmacy,Pharmacy,,24.7698016,46.6649433,3.7,3,
Orange Pharmacy,Pharmacy,"PQXH+MC Al Andalus, Riyadh Saudi Arabia",24.7491906,46.7785243,3.9,39,
صيدلية الدواء 873,,"RP5W+R5 Qurtubah, Riyadh Saudi Arabia",24.809509,46.745378,5,1,
Health index pharmacy,Pharmacy,"RQ6R+49 Al Yarmuk, Riyadh Saudi Arabia",24.8102575,46.7909458,5,3,
صيدلية الدواء,Pharmacy,"RP2V+75 Ghirnatah, Riyadh Saudi Arabia",24.800731,46.7428608,4.3,39,
صيدلية آدم 21 - الندى - الرياض‎,Pharmacy,"RM4M+CX An Nada, Riyadh Saudi Arabia",24.806045,46.6849741,4.1,22,
Al Metrek Pharmacy صيدلية المترك,Drug store,"QPQQ+8C Ghirnatah, Riyadh Saudi Arabia",24.7882859,46.7385296,4.7,6,
صيدلية النهدي,Pharmacy,"QQC4+5H Al Hamra, Riyadh Saudi Arabia",24.7704465,46.756415,4.7,7,
صيدلية سفسر,Pharmacy,"RQ67+46 Al Munsiyah, Riyadh Saudi Arabia",24.8103596,46.7630621,5,2,
صيدلية اورانج ٤٢,Pharmacy,"RMMJ+QF An Narjis, Riyadh Saudi Arabia",24.8345642,46.6812027,,0,
Health Inova Pharmacy,Pharmacy,"QPQ3+R3 Al Falah, Riyadh Saudi Arabia",24.7895483,46.7026401,2.7,3,
صيدليات انوفا hkp09 (وصفتي),Pharmacy,"RQ8G+Q5 Al Munsiyah, Riyadh Saudi Arabia",24.8168864,46.775443,,0,
‏صيدلية الحياة,Pharmacy,"RQ7G+FF Al Yarmuk, Riyadh Saudi Arabia",24.8137214,46.7763931,4.4,7,
lemon 29,Pharmacy,"QMQR+8J Al Wadi, Riyadh Saudi Arabia",24.7883689,46.6916097,5,1,
صيدلية الدواء,Pharmacy,"RQ7G+5P Al Yarmuk, Riyadh Saudi Arabia",24.8129176,46.7768485,3.8,26,
Pharmacy,Homeopathic pharmacy,,24.8405485,46.787288,4.2,5,
Orange Pharmacy,Pharmacy,"RM2F+GF Ar Rabi, Riyadh Saudi Arabia",24.8013166,46.6736484,4,30,
صيدلية غداف,Pharmacy,,24.8198558,46.7727717,,0,
Rokn Zahrat Alrwadah Pharmacy 25,Pharmacy,"QMJW+87 At Taawun, Riyadh Saudi Arabia",24.7807742,46.6956188,3.8,28,
صيدلية إشراقة الصحة فرع 14,Pharmacy,"RP4P+RX Qurtubah, Riyadh Saudi Arabia",24.8071189,46.7374277,3,2,
صيدلية شذى الدواء,Pharmacy,"QPWX+4P Ghirnatah, Riyadh Saudi Arabia",24.795254,46.7492495,5,1,
atlas international medical east pharmacy,Pharmacy,"RQ9F+RM Al Munsiyah, Riyadh Saudi Arabia",24.8195138,46.7742236,4.2,5,
صيدلية انوفا الصحة - Health Innova Pharmacy,Pharmacy,,24.7836077,46.6957373,4,49,
SAFE PHARMACY YASMIN,Pharmacy,"RM75+HF Alyasmin, Riyadh Saudi Arabia",24.8138875,46.6586335,,0,
صيدليه امون,Pharmacy,"RP2H+HV Qurtubah, Riyadh Saudi Arabia",24.8014943,46.7297206,4.6,24,
Alhayat pharmacy,Pharmacy,"QPPW+HM Ghirnatah, Riyadh Saudi Arabia",24.7864933,46.7467698,1,1,
Rahik Zahrat Al Rawdah Pharmacy,Pharmacy,"QMPM+4Q Al Wadi, Riyadh Saudi Arabia",24.7853351,46.6843758,4.4,13,
صيدلية الوطن,Pharmacy,"QPVV+78 Ghirnatah, Riyadh Saudi Arabia",24.7931665,46.7433523,4.2,5,
صيدلية سيف,Pharmacy,,24.7829518,46.7457526,4,1,
صيدلية الجمال 5,Pharmacy,"QPMJ+2C Ghirnatah, Riyadh Saudi Arabia",24.782549,46.731047,,0,
صيدلية سفير,Pharmacy,"RQ67+46 Al Munsiyah, Riyadh Saudi Arabia",24.8103596,46.7630621,5,1,
Qurtubah Walking Area,Park,Qurtubah,24.802411,46.734318,,,
Qurtubah Park,Park,Qurtubah,24.8056713186574,46.7405032832527,,,
Rasheed park,Park,Qurtubah,,,,,
Ayra Park,Park,Qurtubah,,,,,
ملاعب وحديقة,Park,Qurtubah,24.797682,46.746196,,,
فوغ الجمال للتزين,صالون حلاقة,,,,3.8,-158,
Glamour l’azurde saloon ladies,صالون تجميل,"RQ83+4C Qurtubah, Riyadh Saudi Arabia",,,1.0,-1,
حلاق عادل,صالون حلاقة,6353 شديق، قرطبة، الرياض 13245 3146،,,,5.0,-2,
حلاق المشط الذهبي,صالون حلاقة,"شارع عبد الله بن مرخان، حي قرطبة، Qurtubah, Riyadh 13245",,,,,
حلاق مغربي,صالون حلاقة,"Radwa, Qurtubah, Riyadh 13245",,,,,
مركز نجلاء الحزيمي للتزيين النسائي,صالون تجميل,طريق الشيخ حسن بن حسين بن علي,,,4.2,-62,
حلاق ذوق للحلاقة,صالون حلاقة,8018-8046 طريق الشيخ حسن بن حسين بن علي,,,3.7,-41,
حلاق أناقة البراعم - فرع بارك افنيوا,صالون حلاقة,بإتجاه الشرق، طريق الثمامة,,,,,
Turkish Barber,صالون حلاقة,طريق الأمير محمد بن سلمان بن عبدالعزيز,,,3.0,-2,
حلاق نبض اليسر للحلاقة,صالون حلاقة,"شارع البيت العتيق، حي قرطبة، Qurtubah, Riyadh 13244",,,,,
حلاق قمة الاحتراف,صالون حلاقة,6852 دمياط الجديده، 3513 دمياط الجديده، قرطبة، الرياض 13245,,,4.5,-69,
صالون شارم - Charm Salon,صالون تجميل,"فندق حياة ريجنسي، شارع العليا، العليا، 56th, الرياض 11433 يقع في الطابق الثاني ،",,,5.0,-1,
Healthy Hair Salon,صالون تجميل,6834 طريق عمر بن عبد العزيز الفرعي، 4366,,,4.5,-98,
صالون إحساس هلا salon ehsas hala,صالون تجميل,سلمان، طريق الأمير محمد بن عبدالعزيز,,,3.6,-153,
مركز ضياء الامل,صالون تجميل,7900 طريق الشيخ حسن بن حسين بن علي، قرطبة، الرياض 13245 4098،,,,4.9,-7,
دار ران للتزيين النسائي,صالون تجميل,عبدالله بن مرخان,,,3.4,-48,
حلاق سليمان بن شيحان بن فرحان الطليعه الفضيلي الشمري,صالون حلاقة,شارع دباس بن راشد - حي قرطبة,,,2.5,-2,
نقطة تجمع للحلاقة,صالون حلاقة,QPWH+FQW,,,4.3,-23,
OBAL BEAUTY SALON,صالون تجميل,طريق الإمام عبدالله بن سعود بن عبدالعزيز الفرعي,,,3.7,-10,
مركز مهاتي للتجميل,صالون تجميل,طريق الشيخ حسن بن حسين بن علي,,,3.6,-68,
 المى للتجميل,صالون تجميل,Prince Mohamed Bin Salman، قرطبة، الرياض 13247,,,,,
صالون الايادي الذهبية للتزين النسائي,صالون تجميل,Prince mohammad ben salman، قرطبة، الرياض 13248,,,,,
مركز اسرار صافي للتزيين النسائي,صالون تجميل,,,,,,
مركز اسراري النسائي,صالون تجميل,,,,,,
Fitonia,Gym,Abas bin abdulmutalib,,,4.6,127,
9 Rounds,Gym,"Khalid bin AlWaled Road،, قرطبة، الرياض 13244",,,4.2,378,
spectrum,Gym,"Qurtubah, Riyadh",,,,,
نادي حي عبدالعزيز بن عمير,Gym,"Qurtubah, Riyadh",,,,,
Bdays Personal Training,Gym,"Qurtubah, Riyadh",,,,,
Fitness first,Gym,"Qurtubah, Riyadh",,,,,
بريق اللياقة النسائي,Gym,"Qurtubah, Riyadh",,,,,
3days ladies gym,Gym,"Qurtubah, Riyadh",,,,,
Fitness kids,Gym,"Qurtubah, Riyadh",,,,,
حضانة بدايات,Nursery,"Qurtubah, Riyadh",,,,,
حضانة هابينيس لضيافة الأطفال,Nursery,"ثريبه، Qurtubah, Riyadh 11543",,,,,
حضانة وادي المعرفة,Nursery,"Qurtubah, Riyadh",,,,,
حضانة منزلية,Nursery,"Qurtubah, Riyadh",,,,,
حضانة وطن الصغار,Nursery,"Qurtubah, Riyadh",,,,,
حضانة بنون,Nursery,"Qurtubah, Riyadh",,,,,
مكعبات لضيافة الأطفال,Nursery,"Qurtubah, Riyadh",,,,,
مركز إفادة للرعاية النهارية,Nursery,"Qurtubah, Riyadh",,,,,
الجادة مول,Mall,"Qurtubah, Riyadh",,,,,
ريفري,Gym,"Qurtubah, Riyadh",,,,,
Arizona golf resort,Resort,"Qurtubah, Riyadh",,,,,
ملعب كرة طائرة,Court,"Qurtubah, Riyadh",,,,,
الزعيم لألعاب البلايستيشن,Video games store,"Qurtubah, Riyadh",,,,,
الزعيم الخليجي,Video games store,"Qurtubah, Riyadh",,,,,
نائف سلطان الصالحي خياط نسائي,Tailor,"Qurtubah, Riyadh",,,,,
كوني النجمة للخياطة النسائية,Tailor,"Qurtubah, Riyadh",,,,,
مشغل سبيشل ستايل للخياطة النسائية,Tailor,"Qurtubah, Riyadh",,,,,
همسة رحال للخياطة الرجالية,Tailor,"Qurtubah, Riyadh",,,,,
الثوب المعتمد للخياطة الرجالية,Tailor,"Qurtubah, Riyadh",,,,,
ردون للخياطة الرجالية,Tailor,"Qurtubah, Riyadh",,,,,
خياط ثياب كويتية,Tailor,"Qurtubah, Riyadh",,,,,
